Species,Red,Green,Blue,id,L,a,b,color,brightness
Carex leporinella,187.057,180.986,113.271,Leaf_506,72.77902413886265,-7.754826092953248,35.26290024520116,yellow-green,light
Carex longii,186.622,181.827,99.888,Leaf_523,72.78382839344837,-9.760252485490174,42.076562655415415,yellow-green,light
Carex opaca,185.018,181.278,117.904,Leaf_650,72.75737865637171,-8.204134977139955,32.79002334832089,yellow-green,light
Carex petricosa,173.93,168.151,80.849,Leaf_702,67.76867832031559,-9.66367398913598,45.20924564612151,yellow-green,light
Carex picta,207.379,189.168,123.124,Leaf_708,76.8340999407827,-2.7267903643312663,35.71684012068606,yellow-green,light
Carex picta,208.347,186.647,107.97,Leaf_711,76.05394770760005,-2.533824965098852,42.469315850700504,yellow-green,light
Carex prasina,168.334,171.06,99.894,Leaf_736,68.33819946076338,-11.689942751084148,36.23757015061804,yellow-green,light
Carex pyrenaica,190.35,181.433,116.217,Leaf_751,73.221617026974,-6.323651850212498,34.357112959109394,yellow-green,light
Carex schottii,176.199,172.138,108.208,Leaf_806,69.40570266187844,-8.10205131920505,33.40041815356136,yellow-green,light
Carex serratodens,178.341,166.476,93.871,Leaf_832,67.85762496445402,-5.727163491359488,38.921232825243294,yellow-green,light
Carex simulata,179.198,172.983,106.333,Leaf_845,69.86016398833324,-7.527686091750918,35.010903849694316,yellow-green,light
Carex stricta,176.427,178.334,104.172,Leaf_879,71.05179045511017,-11.699502679701157,37.581018784695445,yellow-green,light
Carex supina,177.426,168.484,106.607,Leaf_897,68.49903215370335,-5.843510258017881,33.10052438301667,yellow-green,light
Carex adusta,198.492,187.062,102.031,Perigynium_13,75.21812863299849,-7.369676510913969,44.205939204838614,yellow-green,light
Carex aggregata,182.596,175.191,88.411,Perigynium_17,70.51256785055838,-9.036495958180513,44.93742270889918,yellow-green,light
Carex alata,202.132,186.658,126.789,Perigynium_19,75.77849941109652,-3.1142521814509494,32.35612945066513,yellow-green,light
Carex alopecoidea,210.221,204.849,137.541,Perigynium_37,81.38199872450546,-8.092791729660597,34.23472479797898,yellow-green,light
Carex annectens,187.838,167.287,88.047,Perigynium_44,68.86223921053515,-2.671897494333053,43.273731347439394,yellow-green,light
Carex arcta,200.78,189.732,105.037,Perigynium_62,76.15820742392822,-7.532247089724664,43.90714077109437,yellow-green,light
Carex arctiformis,189.984,178.5,104.81,Perigynium_66,72.24538849416452,-6.146813868543544,38.992242465457714,yellow-green,light
Carex arctiformis,193.758,183.788,114.455,Perigynium_67,74.11169758258922,-6.3664912816584485,36.46618666876231,yellow-green,light
Carex athrostachya,206.705,194.182,110.773,Perigynium_76,77.91027836980834,-6.863402907234361,43.322179362227956,yellow-green,light
Carex athrostachya,205.035,186.153,102.541,Perigynium_77,75.55945776762933,-4.140036802394165,44.501101348564376,yellow-green,light
Carex atlantica,185.528,174.641,109.004,Perigynium_81,70.88921786336678,-5.510610585848008,35.04169878653598,yellow-green,light
Carex barrattii,188.693,171.778,106.812,Perigynium_107,70.37678126698941,-2.9207088636523104,35.5892053042826,yellow-green,light
Carex bebbii,188.529,172,109.353,Perigynium_110,70.45829698302504,-2.8369989180942468,34.36432504439604,yellow-green,light
Carex blanda,193.356,181.18,115.132,Perigynium_125,73.3967131561358,-5.089156956348817,35.197026584639126,yellow-green,light
Carex bonanzensis,230.375,211.812,151,Perigynium_128,85.0749048947386,-2.2217976825173458,32.48582467263552,yellow-green,light
Carex brevior,177.4,171.029,91.029,Perigynium_133,68.97029683029251,-8.802664496255053,41.693984011838594,yellow-green,light
Carex bromoides,179.765,175.676,104.559,Perigynium_137,70.61029902949714,-8.902795024513633,36.887005925705864,yellow-green,light
Carex bromoides,197.046,186.194,99.922,Perigynium_139,74.83771801986747,-7.709945526586049,44.75679269886162,yellow-green,light
Carex brunnescens,177.91,172.391,106.489,Perigynium_141,69.59306212172855,-7.727358272494156,34.567550556397954,yellow-green,light
Carex brunnescens,186.619,182.703,120.508,Perigynium_143,73.31324527689736,-7.998906200357759,32.17521284726344,yellow-green,light
Carex brunnescens,208.333,186.556,111.911,Perigynium_144,76.08158109918372,-2.117948519604451,40.51740274931406,yellow-green,light
Carex canescens,208.143,196.429,118.048,Perigynium_160,78.71858213545106,-6.723360976178483,40.71244175164996,yellow-green,light
Carex canescens,210.049,198.341,133.854,Perigynium_162,79.61236586812744,-5.237133669880323,33.8204024310649,yellow-green,light
Carex capillaris,183.224,174.731,82.567,Perigynium_163,70.37757054353098,-9.021157095777166,47.61152547972976,yellow-green,light
Carex cephaloidea,172.779,177.255,110.248,Perigynium_174,70.55093384101168,-11.93683070435636,33.7457288160357,yellow-green,light
Carex cephalophora,208.498,195.7,125.629,Perigynium_175,78.66692336368224,-5.407403828051994,36.801985713620724,yellow-green,light
Carex cherokeensis,175.608,171.823,105.161,Perigynium_181,69.2249879745658,-8.520615961864596,34.75161640029001,yellow-green,light
Carex cherokeensis,189.453,184.695,112.205,Perigynium_182,73.95707744553604,-8.832427263732068,37.350760890942226,yellow-green,light
Carex conjuncta,189.243,180.809,113.951,Perigynium_205,72.92704887224679,-6.698023785481788,35.13720578943538,yellow-green,light
Carex constanceana,185.75,169.375,76.583,Perigynium_208,69.10009793961582,-5.586968711222273,49.04002058446001,yellow-green,light
Carex cordillerana,171.546,168.65,102.456,Perigynium_210,67.97960407489528,-8.818378010856943,34.511121471069096,yellow-green,light
Carex crawfordii,190.62,177.78,95.04,Perigynium_215,71.98311502819934,-6.435520922823956,43.59815966833598,yellow-green,light
Carex crawfordii,194.803,175.377,98.574,Perigynium_216,71.76516999001147,-3.096813657060715,41.65594547501168,yellow-green,light
Carex crinita,190.269,182.975,113.613,Perigynium_222,73.58646260036443,-7.451659654884368,36.17091464468301,yellow-green,light
Carex cristatella,184.333,187.431,121.235,Perigynium_226,74.41045035044974,-11.282456979695542,33.18524259392262,yellow-green,light
Carex cryptolepis,201.587,186.272,116.957,Perigynium_229,75.47978306557337,-4.215206402206628,37.05828127698507,yellow-green,light
Carex cryptolepis,198.931,189.693,111.085,Perigynium_230,76.06894976141487,-7.6839575346478455,40.74019823643988,yellow-green,light
Carex cusickii,216.114,197.136,111.227,Perigynium_238,79.502240489718,-4.500524680809637,45.233899995309024,yellow-green,light
Carex davyi,186.481,167.646,99.196,Perigynium_243,68.97544355950934,-2.411884151795163,37.732489179353394,yellow-green,light
Carex deflexa,185.216,173.353,102.333,Perigynium_252,70.42268114473629,-5.659175956502449,37.896885476082744,yellow-green,light
Carex deweyana,189.225,185.933,114.371,Perigynium_257,74.30094557185318,-9.332486201951484,36.67162894622251,yellow-green,light
Carex deweyana,185.367,178.857,108.865,Perigynium_258,72.00134473915776,-7.810673314125438,36.52209117260152,yellow-green,light
Carex diandra,195.125,177.969,100,Perigynium_260,72.49484345504463,-4.198887395091888,41.83620447131069,yellow-green,light
Carex eburnea,214.227,198.205,118.455,Perigynium_278,79.70867833373963,-5.1367907163898945,41.85927557993479,yellow-green,light
Carex echinata,183.673,184.34,111.28,Perigynium_281,73.37279199673499,-11.093025467237116,36.98645250116704,yellow-green,light
Carex elliottii,181.298,168.74,100.912,Perigynium_291,68.82379054098931,-4.987840003564004,36.55552492007206,yellow-green,light
Carex emoryi,191.458,182.875,113.833,Perigynium_294,73.66390887213493,-6.891913136519435,36.17671211193127,yellow-green,light
Carex festucacea,177.224,170.048,102.968,Perigynium_307,68.84958569333804,-7.156545486517507,35.445936072428516,yellow-green,light
Carex flava,178.527,172.109,89.8,Perigynium_323,69.34509015061602,-9.010069499332696,42.77978426860325,yellow-green,light
Carex fraserianus,192.872,183.936,116.546,Perigynium_336,74.10625200114201,-6.575612587117641,35.36435169990868,yellow-green,light
Carex fraserianus,173.246,168.254,91.925,Perigynium_337,67.87064724032177,-8.999939105186815,39.82619864896797,yellow-green,light
Carex gracilescens,180.62,174.535,82.798,Perigynium_365,70.10285608554172,-10.003962336689264,47.126337209710066,yellow-green,light
Carex gravida,215.002,209.502,145.27,Perigynium_373,83.107957412425165,-7.688832078999342,32.59959097465954,yellow-green,light
Carex gynandra,209.331,194.265,129.94,Perigynium_378,78.43089516256543,-3.85236661556676,34.29275773772618,yellow-green,light
Carex gynandra,188.593,170.502,102.579,Perigynium_379,69.97004370472047,-2.716961991267419,37.26945974193121,yellow-green,light
Carex hookeriana,187,172.136,101.449,Perigynium_420,70.24403747080572,-4.361989631055163,38.162317798789424,yellow-green,light
Carex hormathodes,196.315,188.933,125.168,Perigynium_422,75.8529136516442,-6.820253952281696,33.2028805026368,yellow-green,light
Carex hostiana,185.094,175.547,95.391,Perigynium_423,70.90810635408596,-7.5433430911171495,42.01180195622558,yellow-green,light
Carex hyalinolepis,194.78,179.809,105.82,Perigynium_429,73.02631045392212,-4.75257539920454,39.54137160331026,yellow-green,light
Carex hyalinolepis,199.253,184.579,113.5,Perigynium_430,74.78202579747945,-4.641090210226128,37.9051276318219,yellow-green,light
Carex illota,180.565,167.261,70.478,Perigynium_435,68.00467986719163,-7.143323907099541,50.50977004524106,yellow-green,light
Carex inops,187.086,181.08,110.109,Perigynium_443,72.76046669250914,-8.137517877160771,36.871955047837886,yellow-green,light
Carex interior,179.149,169.787,105.489,Perigynium_447,68.98248606049651,-5.949089632257043,34.334501047825626,yellow-green,light
Carex interior,210.416,193.164,118.505,Perigynium_448,78.07020200541959,-4.0646560509610685,39.70804555089629,yellow-green,light
Carex juniperorum,191.316,182.314,105.509,Perigynium_460,73.38556441291622,-7.5249244539096765,40.0795095706479,yellow-green,light
Carex kraliana,190.95,184.522,113.796,Perigynium_463,74.05911081062321,-7.962305244921309,36.68945345625876,yellow-green,light
Carex laeviculmis,189.22,188.88,118.39,Perigynium_474,75.15007346731132,-10.411774059319646,35.68826839326136,yellow-green,light
Carex lapponica,196.7,189.944,126.589,Perigynium_477,76.17487422031537,-7.026830153887942,32.8890945156626,yellow-green,light
Carex leptalea,203.793,190.345,121.655,Perigynium_509,76.80610001167642,-4.947241802408408,36.375034199912506,yellow-green,light
Carex mertensii,178.727,171.211,106.299,Perigynium_572,69.34145019943473,-6.788869904684858,34.36068471038063,yellow-green,light
Carex michauxiana,185.96,181.409,86.287,Perigynium_576,72.45605937523406,-11.035996955786887,48.30460255819684,yellow-green,light
Carex microchaeta,209.538,199.692,122.769,Perigynium_580,79.7558737849568,-7.356321707089997,39.662554027644646,yellow-green,light
Carex ovalis,181.049,181.582,117.246,Perigynium_661,72.50302187372515,-10.03572205084058,32.74090287854423,yellow-green,light
Carex pauciflora,220.832,213.303,143.77,Perigynium_683,84.54392050044476,-7.5396073587303825,35.34216557607446,yellow-green,light
Carex perdentata,178.326,173.814,109.504,Perigynium_700,70.05809540495976,-7.968898281572545,33.59396121961888,yellow-green,light
Carex planostachys,183.992,169.537,107.976,Perigynium_718,69.37908885669691,-3.545160255447488,33.62422982218307,yellow-green,light
Carex polymorpha,193.474,174.074,93.507,Perigynium_728,71.23802020716023,-3.419987273156455,43.524371319832,yellow-green,light
Carex projecta,176.125,170.042,82.5,Perigynium_742,68.4919302606164,-9.583909708610506,45.30045703071903,yellow-green,light
Carex proposita,184.616,167.485,105.424,Perigynium_743,68.85211770614445,-2.4660814638735595,34.30225386470846,yellow-green,light
Carex radfordii,208.687,192.682,118.472,Perigynium_751,77.7936178249375,-4.518747666304501,39.344289090306674,yellow-green,light
Carex radiata,200.011,189.224,114.273,Perigynium_754,76.08077300326852,-6.676088346155906,39.16148838981519,yellow-green,light
Carex reniformis,189.728,179,114.641,Perigynium_763,72.49783790237392,-5.473527209541363,34.23698816355674,yellow-green,light
Carex rosea,204.422,203.267,137.466,Perigynium_776,80.49695967981476,-9.5599163573100725,33.02627421733231,yellow-green,light
Carex rotundata,194.578,181.357,105.74,Perigynium_781,73.41656163478189,-5.65668512945261,40.06292540586358,yellow-green,light
Carex ruthii,177.831,166.786,106.971,Perigynium_786,68.0834384041008,-4.730751167808133,32.38254401382778,yellow-green,light
Carex salina,170.811,172.878,97.541,Perigynium_789,69.008313883395,-11.870518923648266,38.32441886842477,yellow-green,light
Carex schweinitzii,192.266,183.536,102.161,Perigynium_805,73.74873371858027,-8.097751278663079,42.22919769366873,yellow-green,light
Carex schweinitzii,185.831,177.534,112.66,Perigynium_806,71.74253633960717,-6.510164654731199,34.23314750081292,yellow-green,light
Carex scoparia,195.759,192.204,120.907,Perigynium_815,76.60934158989211,-9.224764306438871,36.370937466623296,yellow-green,light
Carex sparganioides,182.919,176.693,79.213,Perigynium_846,70.84761771636973,-10.437843229046562,49.71866052455436,yellow-green,light
Carex sprengelii,190.494,176.934,88.385,Perigynium_856,71.66869235497434,-6.6208928945051255,46.48203836858566,yellow-green,light
Carex stipata,205.418,196.663,127.254,Perigynium_866,78.68278828038447,-6.958204424141079,35.93744069634499,yellow-green,light
Carex stipata,183.794,175.33,113.637,Perigynium_867,70.99381546508614,-6.0674441734479,32.72425949593967,yellow-green,light
Carex straminea,220.07,200.488,131.016,Perigynium_871,80.98387013498038,-2.6785267505867183,37.22266670004171,yellow-green,light
Carex straminiformis,206.765,205.406,137.124,Perigynium_873,81.24242316213135,-9.779416621896909,34.21353650841559,yellow-green,light
Carex striatula,178.821,170.715,109.335,Perigynium_875,69.26191842770118,-6.147225775838483,32.66869281493672,yellow-green,light
Carex suberecta,191.838,187.152,113.143,Perigynium_885,74.82603958694116,-9.03943285313341,38.01063602283197,yellow-green,light
Carex superata,173.972,176.409,105.503,Perigynium_894,70.34521233259761,-11.5546067011561,35.96539144863928,yellow-green,light
Carex tetanica,254.284,216.921,0.555,Perigynium_913,87.38757117421068,-2.9818367386438838,87.3318301239034,yellow-green,light
Carex tincta,195.961,184.882,123.569,Perigynium_925,74.72830804971935,-5.030557841418537,32.56738751441688,yellow-green,light
Carex triquetra,175.935,178.211,109.405,Perigynium_943,71.05351258329289,-11.25554225318015,34.87796363076243,yellow-green,light
Carex trisperma,178.892,178.314,112.086,Perigynium_946,71.36256235591024,-9.80418141770234,33.92826055780067,yellow-green,light
Carex typhina,186.026,169.414,99.401,Perigynium_955,69.40547062449329,-3.5251445538350135,38.15237109595508,yellow-green,light
Carex viridistellata,188.272,187.686,105.887,Perigynium_983,74.57658349467974,-11.520290964942726,41.30694039805278,yellow-green,light
Carex viridistellata,205.027,196.17,117.125,Perigynium_984,78.37455393651823,-7.943793388619669,40.68949031450073,yellow-green,light
Carex viridula,194.382,175.218,92.127,Perigynium_987,71.60564464372624,-3.761496640417694,44.666341747073915,yellow-green,light
Carex viridula,181.6,170.8,101.5,Perigynium_990,69.41078133267807,-5.895169716545801,36.9925821177369,yellow-green,light
Carex vulpinoidea,204.871,189.693,123.209,Perigynium_995,76.75242620639241,-4.003499366999785,35.52423259406004,yellow-green,light
Carex wiegandii,173.172,170.047,101.797,Perigynium_999,68.48789922628947,-8.957183233790856,35.52545331656481,yellow-green,light
Carex aggregata,154.807,154.709,91.025,Leaf_18,62.556086779128904,-9.640574505386246,33.3624686109609,yellow-green,medium
Carex appalachica,154.713,155.782,87.069,Leaf_50,62.79248179955832,-10.681387495967643,35.726054100844706,yellow-green,medium
Carex argyrantha,157.568,150.336,87.864,Leaf_68,61.534386960579965,-6.465444396777542,33.79933839796584,yellow-green,medium
Carex backii,156.356,140.123,68.166,Leaf_98,58.355800415621346,-3.2855109332944332,40.10180730438876,yellow-green,medium
Carex baltzellii,142.883,135.377,65.55,Leaf_102,55.74872418022133,-6.864231724038605,38.06077340239234,yellow-green,medium
Carex californica,175.075,167.796,62.272,Leaf_159,67.59233643821285,-10.349415736335132,53.55030675144378,yellow-green,medium
Carex canescens,165.641,152.334,89.101,Leaf_160,62.82468380122461,-3.9830437042717715,34.91494070218239,yellow-green,medium
Carex cherokeensis,149.433,153.215,85.893,Leaf_182,61.616026721122864,-11.66524118111656,34.78440190869006,yellow-green,medium
